Degree,Strength,Clustering Coefficient,Betweenness Centrality,Eigenvector Centrality,PageRank,Average Path Length,Maximum Path Length
4,48.0,0.33333333,0.00027950,0.00000056,0.00019626,5.73079049,11
2,456.0,0.00000000,0.00055294,0.00245418,0.00012270,3.80679934,12
2,825.0,1.00000000,0.00000000,0.00155997,0.00010946,4.07131012,12
59,256945.5,0.25540620,0.01997146,0.05764271,0.00361624,3.28579326,11
1,1951.5,0.00000000,0.00000000,0.00150678,0.00006286,4.23023770,12
3,1404.0,1.00000000,0.00000000,0.00259332,0.00007970,3.86981758,11
1,260.0,0.00000000,0.00000000,0.00207153,0.00004746,3.87700387,11
4,962.0,0.83333333,0.00000005,0.00006150,0.00007515,4.89690437,12
2,399.0,1.00000000,0.00000000,0.00038809,0.00006960,4.37700387,12
1,999.0,0.00000000,0.00000000,0.00066154,0.00004943,4.24239912,12
1,228.0,0.00000000,0.00000000,0.00006820,0.00005848,4.80237700,13
4,572.0,0.33333333,0.00036885,0.00004374,0.00018775,4.97484798,13
15,3629.0,0.14285714,0.00566657,0.00028604,0.00089195,4.20453289,12
12,6328.5,0.48484848,0.00037275,0.00744147,0.00026252,3.64759536,11
5,1650.0,0.90000000,0.00000007,0.01021078,0.00006172,3.60060807,11
7,17268.5,0.52380952,0.00000832,0.00286874,0.00027517,4.02128248,12
32,13115.0,0.29233871,0.00114797,0.01829738,0.00041097,3.39331122,11
6,13167.0,0.86666667,0.00000124,0.01202774,0.00015625,3.55887231,11
2,304.0,0.00000000,0.00055294,0.00064466,0.00012516,4.10641238,12
3,442.0,1.00000000,0.00000000,0.00131671,0.00005063,4.27418463,12
7,1571.0,0.42857143,0.00001358,0.00237528,0.00008516,4.17551133,12
1,1260.0,0.00000000,0.00000000,0.00182051,0.00005105,3.73079049,11
2,95.0,1.00000000,0.00000000,0.00001323,0.00008030,5.10364842,13
1,526.0,0.00000000,0.00000000,0.00026669,0.00007450,4.50331675,12
2,21.0,1.00000000,0.00000000,0.00017325,0.00004669,4.52929795,12
1,144.0,0.00000000,0.00000000,0.00000192,0.00004881,5.53620785,13
1,190.0,0.00000000,0.00000000,0.00001166,0.00009279,5.10558320,13
1,700.0,0.00000000,0.00000000,0.00006417,0.00006676,4.66141515,12
3,1022.0,1.00000000,0.00000000,0.00512196,0.00006027,3.79215036,11
2,1281.0,1.00000000,0.00000000,0.00410920,0.00005903,3.68407960,11
19,11760.5,0.67251462,0.00000147,0.02096310,0.00014970,3.60281924,11
1,147.0,0.00000000,0.00000000,0.00017012,0.00004807,4.52957435,12
4,1760.0,0.83333333,0.00000313,0.00267641,0.00007204,4.12548369,12
1,57.0,0.00000000,0.00000000,0.00012689,0.00004309,4.92122720,12
12,9655.5,0.25757576,0.00147711,0.00731035,0.00025085,3.62050857,12
250,1023424.5,0.08915663,0.09342038,0.18028732,0.01272929,2.68767275,10
1,198.0,0.00000000,0.00000000,0.00153900,0.00004429,4.04256495,11
5,5526.0,0.50000000,0.00055356,0.00106643,0.00019511,4.10972913,11
2,609.0,1.00000000,0.00000000,0.00013459,0.00006484,4.61774461,13
3,1178.0,0.66666667,0.00000008,0.00099946,0.00005610,4.14234384,12
6,4781.0,0.93333333,0.00000059,0.00515842,0.00008690,3.90878939,12
2,455.0,1.00000000,0.00000000,0.00078910,0.00007709,4.12133776,11
1,288.0,0.00000000,0.00000000,0.00005634,0.00004836,4.99364290,13
3,360.0,1.00000000,0.00000000,0.00092560,0.00004968,4.20259812,11
25,78863.5,0.71666667,0.00008689,0.03254862,0.00059090,3.55223881,12
2,76.0,0.00000000,0.00000008,0.00000033,0.00014498,6.07324489,12
6,4650.0,0.33333333,0.00003631,0.00590175,0.00010446,3.67799889,11
2,883.0,1.00000000,0.00000000,0.00016031,0.00006735,4.36926479,11
2,63.0,1.00000000,0.00000000,0.00031268,0.00005650,4.56218905,13
3,224.0,0.33333333,0.00000129,0.00040080,0.00006389,4.46019900,12
1,255.0,0.00000000,0.00000000,0.00000006,0.00010303,6.60475401,13
1,224.0,0.00000000,0.00000000,0.00100089,0.00004608,4.01216142,11
1,8.0,0.00000000,0.00000000,0.00000506,0.00004434,5.20784964,13
2,348.0,1.00000000,0.00000000,0.00000855,0.00009437,5.80071863,14
2,3550.0,1.00000000,0.00000000,0.00043046,0.00011729,4.27888336,12
1,76.0,0.00000000,0.00000000,0.00001092,0.00005921,5.33250415,13
2,24.0,1.00000000,0.00000000,0.00000504,0.00009593,5.21310116,13
5,3097.0,0.50000000,0.00003030,0.00122738,0.00009330,3.91818684,10
2,32.0,0.00000000,0.00055294,0.00000001,0.00021565,6.72443339,12
8,6876.0,0.25000000,0.00113936,0.00387986,0.00025221,3.93366501,12
2,1602.0,1.00000000,0.00000000,0.00070235,0.00007301,4.10530680,12
1,432.0,0.00000000,0.00000000,0.00024356,0.00004573,4.68988391,13
2,1258.0,1.00000000,0.00000000,0.00071302,0.00005586,4.24184632,12
45,207143.0,0.38282828,0.00407408,0.03723320,0.00195166,3.24295191,11
1,48.0,0.00000000,0.00000000,0.00002604,0.00004611,4.90685462,13
8,2940.0,0.85714286,0.00000049,0.00446432,0.00011381,3.86014373,11
1,608.0,0.00000000,0.00000000,0.00230769,0.00004682,3.88667772,12
4,7520.5,1.00000000,0.00000000,0.00061240,0.00020082,4.26202322,12
1,1098.0,0.00000000,0.00000000,0.00000835,0.00006412,5.27556661,13
14,37892.0,0.53846154,0.00011754,0.00810241,0.00052793,3.54560531,10
44,72698.5,0.12156448,0.02066862,0.00885923,0.00241113,3.37037037,10
2,150.0,0.00000000,0.00000170,0.00114828,0.00007415,4.12907684,12
2,150.0,1.00000000,0.00000000,0.00004620,0.00007421,5.00995025,13
2,346.0,0.00000000,0.00055294,0.00000840,0.00011125,5.80044223,14
17,12534.0,0.34558824,0.00209914,0.00714533,0.00042248,3.92177999,11
3,510.0,0.33333333,0.00000062,0.00006320,0.00010495,5.00884467,13
5,5863.0,1.00000000,0.00000000,0.00584045,0.00008068,3.88805970,12
14,8212.0,0.84615385,0.00001202,0.02880499,0.00013174,3.50663350,11
2,494.0,1.00000000,0.00000000,0.00249523,0.00004467,4.10143726,12
2,6579.0,1.00000000,0.00000000,0.00676075,0.00010896,3.57960199,11
4,1806.0,0.66666667,0.00000023,0.00023015,0.00008300,4.42647872,11
2,32.0,0.00000000,0.00027640,0.00000495,0.00009723,5.21337756,13
2,1404.0,1.00000000,0.00000000,0.00142402,0.00006271,4.15478165,12
1,480.0,0.00000000,0.00000000,0.00320197,0.00004653,3.68711996,11
2,60.0,1.00000000,0.00000000,0.00013421,0.00004269,4.66832504,12
2,1556.0,1.00000000,0.00000000,0.00380822,0.00007330,3.66970702,11
3,1215.0,0.66666667,0.00000041,0.00016683,0.00008262,4.36760641,11
5,6471.5,1.00000000,0.00000000,0.00748605,0.00008335,3.87037037,12
101,418337.5,0.25841584,0.00477466,0.08946831,0.00320517,3.12271973,11
4,467.0,0.33333333,0.00000515,0.00000537,0.00018186,5.20121614,13
3,6075.0,0.33333333,0.00027655,0.00119383,0.00019276,3.95605307,11
1,476.0,0.00000000,0.00000000,0.00100089,0.00005128,4.01216142,11
100,581902.0,0.23818182,0.00774596,0.07163395,0.00452442,3.18684356,11
2,894.0,0.00000000,0.00027624,0.00117261,0.00006778,3.95660586,11
9,9034.0,0.63888889,0.00000898,0.00863624,0.00010912,3.75511332,12
5,8948.0,1.00000000,0.00000000,0.00745263,0.00010984,3.73134328,12
1,2853.0,0.00000000,0.00000000,0.00040433,0.00006592,4.06771697,11
2,2049.0,1.00000000,0.00000000,0.00108232,0.00005870,4.35157546,12
3,600.0,0.66666667,0.00043553,0.00007478,0.00009491,4.91044776,13
1,56.0,0.00000000,0.00000000,0.00000009,0.00010470,6.20729685,14
3,1128.0,0.66666667,0.00000589,0.00263211,0.00007677,4.03012714,12
3,1036.0,0.66666667,0.00000014,0.00151495,0.00007099,4.35019348,12
114,342226.0,0.19267195,0.01215706,0.08007432,0.00315390,3.14676617,11
3,3437.0,0.66666667,0.00000015,0.00043811,0.00013331,4.27833057,12
2,672.0,1.00000000,0.00000000,0.00008985,0.00007323,4.93200663,13
4,252.0,0.50000000,0.00000433,0.00000571,0.00010281,5.19541183,13
1,64.0,0.00000000,0.00000000,0.00002986,0.00004241,5.06826976,13
6,352.0,0.73333333,0.00000039,0.00053697,0.00007453,4.40851299,11
1,63.0,0.00000000,0.00000000,0.00030712,0.00004283,4.56246545,13
2,54.0,1.00000000,0.00000000,0.00000528,0.00008448,5.19541183,13
1,931.0,0.00000000,0.00000000,0.00142268,0.00004872,4.14621338,12
6,3213.0,0.40000000,0.00043178,0.00261492,0.00013044,3.74295191,11
4,549.0,0.83333333,0.00000045,0.00030661,0.00007462,4.23106689,11
1,350.0,0.00000000,0.00000000,0.00090191,0.00004599,4.00552792,11
3,513.0,0.66666667,0.00000110,0.00001051,0.00008478,5.40381426,12
3,2110.0,0.00000000,0.00110574,0.00023736,0.00017344,4.54532891,11
5,4515.0,0.50000000,0.00056923,0.00116438,0.00016081,3.99115533,11
1,595.0,0.00000000,0.00000000,0.00021618,0.00005102,4.42786070,11
4,580.0,0.50000000,0.00007468,0.00032629,0.00009193,4.44997236,11
10,1406.0,0.28888889,0.00000189,0.00372847,0.00007274,4.51990050,13
2,63.0,1.00000000,0.00000000,0.00031268,0.00007330,4.56218905,13
5,3300.0,0.40000000,0.00000090,0.00463387,0.00009767,3.63128800,11
2,1538.0,0.00000000,0.00055294,0.00000207,0.00022979,5.84024323,14
5,5124.0,0.30000000,0.00001633,0.00025018,0.00015951,4.42233278,11
3,1870.0,0.66666667,0.00001062,0.00179776,0.00008531,4.00386954,12
1,1355.0,0.00000000,0.00000000,0.00006912,0.00007461,4.63184080,11
2,133.0,1.00000000,0.00000000,0.00038809,0.00007475,4.37700387,12
5,1452.0,0.20000000,0.00055552,0.00301277,0.00013434,4.23908237,12
12,4258.5,0.25757576,0.00301689,0.00739228,0.00028524,3.65865119,12
3,2046.0,0.33333333,0.00000333,0.00007189,0.00010492,4.90077391,11
6,14443.0,0.80000000,0.00000011,0.00131391,0.00033177,4.00635710,11
1,21.0,0.00000000,0.00000000,0.00005246,0.00004263,4.92896628,12
7,17205.5,0.38095238,0.00131295,0.00035539,0.00042206,4.48535102,13
4,2250.0,0.83333333,0.00000004,0.00525218,0.00006632,3.76451078,11
50,124865.5,0.37632653,0.00057398,0.05151548,0.00121085,3.49530127,11
1,8.0,0.00000000,0.00000000,0.00000009,0.00006497,6.21006081,14
2,19.0,0.00000000,0.00000008,0.00000000,0.00013215,7.73106689,13
16,51248.0,0.32500000,0.00032272,0.01053036,0.00058273,3.75787728,11
2,30.0,0.00000000,0.00018620,0.00001305,0.00007620,5.09563295,13
7,5463.0,0.71428571,0.00000047,0.00031813,0.00016543,4.24765064,11
13,18790.0,0.16666667,0.00041305,0.00186385,0.00044783,4.20176893,12
4,3360.0,0.33333333,0.00055300,0.00003966,0.00017688,5.06550580,13
5,1218.0,0.50000000,0.00027636,0.00068261,0.00010546,4.10364842,12
1,63.0,0.00000000,0.00000000,0.00030712,0.00004283,4.56246545,13
2,4954.5,1.00000000,0.00000000,0.00349092,0.00008425,4.05168601,12
2,496.0,1.00000000,0.00000000,0.00182816,0.00008448,3.95909342,12
1,742.0,0.00000000,0.00000000,0.00000004,0.00013444,6.83969044,15
16,22618.0,0.27500000,0.00277066,0.00566263,0.00051764,3.61359867,10
4,1645.0,0.16666667,0.00052631,0.00013294,0.00032919,4.50663350,11
7,4453.0,0.19047619,0.00164292,0.00027721,0.00022935,4.40934218,11
3,1132.0,0.33333333,0.00000015,0.00027039,0.00008145,4.75649530,12
6,463.5,0.06666667,0.00441096,0.00003032,0.00040414,4.73825318,10
4,6424.0,1.00000000,0.00000000,0.00172805,0.00014015,4.08070757,11
10,4986.0,0.35555556,0.00223153,0.00120770,0.00040949,4.39662797,12
11,20361.5,0.72727273,0.00000146,0.01060769,0.00017784,3.85378662,12
4,2544.0,0.66666667,0.00000173,0.00022577,0.00008176,4.65284688,13
18,46268.0,0.21568627,0.00327316,0.00255500,0.00087417,4.01077944,12
5,2444.0,0.20000000,0.00110612,0.00029315,0.00027825,4.50055279,12
2,326.0,1.00000000,0.00000000,0.00004454,0.00006868,4.92205638,12
38,11241.0,0.06543385,0.06432333,0.00167384,0.00366948,3.74405749,9
21,11576.5,0.49047619,0.00036038,0.02925665,0.00014283,3.42426755,11
4,1675.0,1.00000000,0.00000000,0.00277691,0.00006399,4.02238806,12
17,27655.0,0.40441176,0.00017393,0.01190272,0.00040834,3.59038143,12
2,209.0,1.00000000,0.00000000,0.00067896,0.00008018,4.27142067,12
2,380.0,0.00000000,0.00000002,0.00057338,0.00004513,4.58208955,13
7,3905.0,0.66666667,0.00000131,0.01005710,0.00008187,3.77307905,11
4,1608.0,0.50000000,0.00000135,0.00099343,0.00010096,4.09535655,12
6,2584.0,0.13333333,0.00172656,0.00057812,0.00027757,4.11249309,11
2,262.0,1.00000000,0.00000000,0.00054482,0.00004685,4.26423438,12
1,1114.0,0.00000000,0.00000000,0.00018692,0.00007123,4.33665008,10
2,2826.0,1.00000000,0.00000000,0.00044053,0.00008292,4.11912659,10
29,16870.0,0.08866995,0.01282497,0.00495768,0.00140933,3.51658375,11
2,16.0,1.00000000,0.00000000,0.00002157,0.00007398,4.96351575,13
3,104.0,0.66666667,0.00000008,0.00000684,0.00008868,5.57573245,13
2,640.0,0.00000000,0.00055294,0.00019651,0.00011679,4.45936982,11
2,1041.0,1.00000000,0.00000000,0.00172717,0.00004912,4.04671089,12
4,703.0,0.33333333,0.00000038,0.00022710,0.00005135,4.82504146,13
6,2302.0,0.46666667,0.00055994,0.00050399,0.00016603,4.18380321,10
3,330.0,0.66666667,0.00000248,0.00001051,0.00017700,5.19154229,13
7,1316.0,0.38095238,0.00138183,0.00073170,0.00015318,4.10447761,12
2,684.0,0.00000000,0.00055294,0.00127317,0.00012389,4.18573798,12
61,77534.0,0.49125683,0.00177580,0.08484589,0.00100133,3.23079049,11
3,924.0,0.33333333,0.00009422,0.00119471,0.00009809,3.95605307,11
1,4180.0,0.00000000,0.00000000,0.00032869,0.00015220,4.38142620,11
5,2520.0,0.90000000,0.00000001,0.00660909,0.00007089,3.79021559,11
2,57.0,1.00000000,0.00000000,0.00002599,0.00004525,5.10364842,13
1,18.0,0.00000000,0.00000000,0.00000419,0.00005631,5.28385849,10
6,9637.0,0.53333333,0.00001785,0.00289742,0.00015727,3.97014925,12
1,460.0,0.00000000,0.00000000,0.00084282,0.00004577,4.26755113,12
3,1641.5,0.33333333,0.00000865,0.00002690,0.00024252,4.90602543,13
5,352.0,0.80000000,0.00000010,0.00049938,0.00007541,4.40934218,11
3,4411.5,0.66666667,0.00000026,0.00300371,0.00007934,4.06025428,12
2,1456.0,1.00000000,0.00000000,0.00054482,0.00007285,4.26423438,12
11,23304.0,1.00000000,0.00000000,0.01530974,0.00022125,3.54892206,11
2,1208.0,0.00000000,0.00000003,0.00292277,0.00005211,3.88584854,12
2,2244.0,1.00000000,0.00000000,0.00065716,0.00009012,4.10668878,12
1,36.0,0.00000000,0.00000000,0.00000009,0.00009370,6.40768380,13
1,756.0,0.00000000,0.00000000,0.00010369,0.00006259,4.85129906,13
2,24.0,1.00000000,0.00000000,0.00000504,0.00009593,5.21310116,13
1,240.0,0.00000000,0.00000000,0.00010424,0.00005297,4.42509674,11
1,672.0,0.00000000,0.00000000,0.00100089,0.00005533,4.01216142,11
5,204.0,0.20000000,0.00165845,0.00028896,0.00022603,4.21254837,12
2,494.0,1.00000000,0.00000000,0.00015364,0.00005924,4.29574350,11
2,360.0,0.00000000,0.00000023,0.00001831,0.00009282,5.09508015,13
19,23227.5,0.21637427,0.00243864,0.00827003,0.00048175,3.55362078,11
2,27.0,1.00000000,0.00000000,0.00000164,0.00004771,5.96655611,14
2,126.0,0.00000000,0.00000008,0.00000019,0.00013220,6.19320066,14
44,40106.0,0.19238901,0.00923450,0.02145712,0.00107525,3.37783306,11
1,342.0,0.00000000,0.00000000,0.00122371,0.00004423,4.18518519,12
2,30.0,0.00000000,0.00055194,0.00001304,0.00009084,5.09618574,13
5,8950.0,1.00000000,0.00000000,0.00570646,0.00013708,3.68352681,11
2,214.0,0.00000000,0.00055294,0.00006914,0.00008943,4.63128800,11
26,11265.5,0.47384615,0.00050661,0.03281308,0.00016687,3.41901603,11
4,5753.5,0.50000000,0.00165792,0.00001877,0.00018693,5.48175788,14
19,132807.0,0.32748538,0.00073011,0.00789637,0.00124389,3.55085683,10
1,290.0,0.00000000,0.00000000,0.00077509,0.00004592,4.12161415,11
2,737.0,0.00000000,0.00000015,0.00001077,0.00009787,5.26174682,13
2,19.0,1.00000000,0.00000000,0.00000206,0.00005151,5.63018242,12
2,1295.0,1.00000000,0.00000000,0.00116855,0.00005847,3.97954671,12
2,672.0,1.00000000,0.00000000,0.00070713,0.00007871,4.46185738,12
1,297.0,0.00000000,0.00000000,0.00155997,0.00004347,4.04726368,12
27,79203.5,0.68091168,0.00046979,0.03263745,0.00056591,3.54975124,12
7,7513.0,0.38095238,0.00154075,0.00107027,0.00035575,4.08291874,12
5,605.0,0.80000000,0.00000024,0.00664134,0.00005042,3.85931454,11
14,19024.0,0.70329670,0.00004969,0.01522552,0.00020226,3.54588170,11
1,132.0,0.00000000,0.00000000,0.00006834,0.00004683,4.87119956,12
2,100.0,0.00000000,0.00000057,0.00000679,0.00007651,5.42647872,13
14,25221.5,0.75824176,0.00007101,0.02021894,0.00021078,3.58126036,12
3,256.0,0.66666667,0.00000040,0.00073755,0.00006991,4.28137092,12
3,785.0,1.00000000,0.00000000,0.00097105,0.00005092,4.14234384,12
2,1320.0,1.00000000,0.00000000,0.00158102,0.00005837,4.24239912,12
2,384.0,1.00000000,0.00000000,0.00020356,0.00005104,4.45909342,11
1,16.0,0.00000000,0.00000000,0.00004907,0.00004314,4.62631288,12
2,842.0,1.00000000,0.00000000,0.00071656,0.00007169,4.26976230,12
1,72.0,0.00000000,0.00000000,0.00011499,0.00004361,4.65892758,12
3,1708.0,0.33333333,0.00055294,0.00103780,0.00011984,4.01133223,11
3,440.0,0.33333333,0.00000043,0.00008517,0.00007814,4.95080155,12
5,8978.5,0.60000000,0.00027774,0.00077284,0.00025835,4.26755113,12
4,988.0,0.83333333,0.00000409,0.00279313,0.00008278,3.97871752,11
2,178.0,0.00000000,0.00000031,0.00001571,0.00011079,5.03095633,13
4,2525.0,1.00000000,0.00000000,0.00158559,0.00006745,4.14068546,12
13,2762.0,0.15384615,0.00450703,0.00003206,0.00126933,4.73300166,10
5,2299.0,0.80000000,0.00000046,0.00102578,0.00009552,4.12327253,11
5,968.0,0.50000000,0.00007077,0.00087344,0.00007887,4.13819790,11
8,3875.0,0.17857143,0.00149513,0.00079456,0.00035004,4.30597015,12
1,1561.0,0.00000000,0.00000000,0.00077509,0.00006550,4.12161415,11
10,8906.5,0.68888889,0.00001005,0.02033259,0.00015791,3.43559978,11
3,178.0,1.00000000,0.00000000,0.00000102,0.00010493,5.76506357,12
6,10768.0,0.53333333,0.00000084,0.00111737,0.00021506,4.09535655,12
3,7070.0,1.00000000,0.00000000,0.00341841,0.00009875,4.02681039,12
12,3234.0,0.16666667,0.00387605,0.00276194,0.00040015,3.62686567,11
2,1187.0,1.00000000,0.00000000,0.00094968,0.00007090,4.19900498,12
1,76.0,0.00000000,0.00000000,0.00057130,0.00004298,4.23770039,11
1,1855.0,0.00000000,0.00000000,0.00320197,0.00006106,3.68711996,11
2,150.0,1.00000000,0.00000000,0.00010239,0.00005466,4.61276949,11
1,133.0,0.00000000,0.00000000,0.00002669,0.00004670,4.79519071,12
6,133.0,0.13333333,0.00221124,0.00000061,0.00033746,5.73355445,11
6,5965.0,0.26666667,0.00165822,0.00012845,0.00034574,4.89607518,13
4,280.0,0.83333333,0.00000004,0.00000738,0.00011517,5.19789939,13
1,1200.0,0.00000000,0.00000000,0.00100089,0.00006622,4.01216142,11
1,144.0,0.00000000,0.00000000,0.00114306,0.00004311,3.97982311,12
4,1126.0,0.50000000,0.00055294,0.00055565,0.00012481,4.26395799,12
2,38.0,1.00000000,0.00000000,0.00000033,0.00007888,6.07103372,12
2,114.0,0.00000000,0.00000015,0.00000016,0.00012704,6.31730238,12
2,95.0,1.00000000,0.00000000,0.00001323,0.00008030,5.10364842,13
1,444.0,0.00000000,0.00000000,0.00064446,0.00005028,4.10696517,12
3,2420.0,1.00000000,0.00000000,0.00219574,0.00006431,3.86290768,11
2,1633.0,1.00000000,0.00000000,0.00301219,0.00005336,4.11083472,12
3,6092.0,1.00000000,0.00000000,0.00329147,0.00009720,3.78385849,11
51,160150.5,0.50980392,0.00052703,0.05316367,0.00112716,3.35793256,11
2,51.0,0.00000000,0.00000023,0.00000009,0.00019281,6.20536208,14
4,1331.0,0.50000000,0.00000045,0.00446387,0.00007030,3.68518519,11
17,50618.0,0.30882353,0.00153055,0.00515905,0.00085804,3.91542289,12
2,8613.0,1.00000000,0.00000000,0.00455703,0.00011928,3.76506357,11
23,23476.0,0.22529644,0.00695772,0.02699704,0.00071103,3.32421227,11
6,5920.0,0.53333333,0.00000169,0.00070620,0.00022136,4.10281924,12
4,1173.0,1.00000000,0.00000000,0.00379006,0.00006850,3.86954118,11
7,10569.0,0.47619048,0.00014270,0.00268576,0.00023802,3.87147595,10
3,3102.0,0.66666667,0.00000008,0.00071546,0.00010862,4.10641238,12
1,228.0,0.00000000,0.00000000,0.00002042,0.00004700,5.27335544,13
1,500.0,0.00000000,0.00000000,0.00190778,0.00004584,4.06274185,12
4,3179.0,0.66666667,0.00000033,0.00123981,0.00009488,4.14123825,12
1,850.0,0.00000000,0.00000000,0.00165268,0.00004694,4.00497512,12
5,2468.0,0.60000000,0.00055294,0.00009309,0.00025759,4.51464898,12
3,2212.0,1.00000000,0.00000000,0.00066889,0.00010916,4.10530680,12
7,1360.0,0.28571429,0.00000115,0.00009782,0.00022486,4.51437258,12
8,8803.0,0.28571429,0.00202341,0.00069468,0.00048252,4.10226645,12
24,21064.0,0.17028986,0.00997799,0.00538677,0.00098652,3.61415146,10
5,1793.0,0.40000000,0.00004751,0.00403335,0.00007573,3.78606965,12
17,15316.5,0.60294118,0.00065744,0.02265425,0.00029956,3.57711443,11
2,360.0,0.00000000,0.00055294,0.00004540,0.00012496,5.00967385,13
3,758.0,0.33333333,0.00000078,0.00000284,0.00017379,5.84604754,14
21,57618.0,0.91428571,0.00001178,0.03174142,0.00042772,3.55638474,12
2,150.0,1.00000000,0.00000000,0.00004620,0.00007421,5.00995025,13
29,205399.0,0.26354680,0.00476378,0.02229139,0.00289066,3.32918740,11
1,133.0,0.00000000,0.00000000,0.00002669,0.00004670,4.79519071,12
2,855.0,0.00000000,0.00055294,0.00122410,0.00011622,4.18463239,12
14,9648.0,0.82417582,0.00002455,0.02197980,0.00016465,3.50608071,11
7,3101.0,0.57142857,0.00059358,0.00377170,0.00018916,3.96434494,11
2,1274.0,1.00000000,0.00000000,0.00049553,0.00008180,4.22388060,11
1,225.0,0.00000000,0.00000000,0.00088124,0.00004695,4.20011056,12
3,760.0,0.66666667,0.00000008,0.00161642,0.00008519,4.04671089,12
1,475.0,0.00000000,0.00000000,0.00122371,0.00004531,4.18518519,12
9,1075.0,0.75000000,0.00000495,0.00583278,0.00006130,3.93808734,11
2,190.0,1.00000000,0.00000000,0.00269800,0.00004326,4.33996683,12
2,477.0,1.00000000,0.00000000,0.00019030,0.00014635,4.33554450,10
3,1365.0,0.66666667,0.00000326,0.00581683,0.00006143,3.58817026,11
2,63.0,1.00000000,0.00000000,0.00002640,0.00005319,4.89469320,13
2,19.0,1.00000000,0.00000000,0.00000426,0.00006775,5.28330569,10
4,6709.0,0.66666667,0.00000127,0.00354620,0.00012766,3.89607518,11
1,152.0,0.00000000,0.00000000,0.00320197,0.00004307,3.68711996,11
3,1218.0,0.66666667,0.00000081,0.00023860,0.00005839,4.64372582,12
2,57.0,1.00000000,0.00000000,0.00000426,0.00012033,5.28358209,10
